ms, raceTime, arrowLost, arrowTarget, arrowEnd, driveSpeed, servoSetting, busVoltage, current, power, energySpent, P, I, D, state, 
192036, 155, False, 144, 144, 55, 95, 9.791999816894531, 1233.199951171875, 11524.0, 1308.816162109375, 0.41999998688697815, 0.0, 0.0, 2, 
192112, 230, False, 144, 144, 55, 95, 9.815999984741211, 1133.800048828125, 11194.0, 1309.48779296875, 0.41999998688697815, 0.0, 0.0, 2, 
192336, 455, False, 144, 136, 55, 95, 9.904000282287598, 955.5, 9696.0, 1311.3170166015625, 0.41999998688697815, 0.0, 0.0, 2, 
192412, 530, False, 136, 136, 55, 98, 9.87600040435791, 951.7000122070312, 9506.0, 1311.8873291015625, 0.41999998688697815, 0.0, 0.0, 2, 
192562, 681, False, 128, 120, 55, 100, 9.9399995803833, 906.7999877929688, 9510.0, 1313.027099609375, 0.41999998688697815, 0.0, 0.0, 2, 
192712, 831, False, 120, 112, 55, 103, 9.911999702453613, 1018.0, 9746.0, 1314.166748046875, 0.41999998688697815, 0.0, 0.0, 2, 
192862, 981, False, 112, 96, 55, 106, 9.907999992370605, 955.5999755859375, 9392.0, 1315.2725830078125, 0.41999998688697815, 0.0, 0.0, 2, 
193086, 1205, False, 104, 80, 55, 108, 9.947999954223633, 937.5, 9244.0, 1316.88916015625, 0.41999998688697815, 0.0, 0.0, 2, 
193236, 1355, False, 104, 72, 55, 108, 9.95199966430664, 919.5999755859375, 8028.0, 1317.916015625, 0.41999998688697815, 0.0, 0.0, 2, 
193386, 1505, False, 104, 72, 55, 108, 9.979999542236328, 930.4000244140625, 8052.0, 1318.942626953125, 0.41999998688697815, 0.0, 0.0, 2, 
193536, 1655, False, 112, 72, 49, 106, 10.107999801635742, 584.7999877929688, 5918.0, 1319.7840576171875, 0.41999998688697815, 0.0, 0.0, 2, 
193612, 1730, False, 112, 72, 49, 106, 10.116000175476074, 599.0, 5968.0, 1320.14208984375, 0.41999998688697815, 0.0, 0.0, 2, 
193762, 1881, False, 120, 80, 49, 103, 10.095999717712402, 592.7999877929688, 6262.0, 1320.88623046875, 0.41999998688697815, 0.0, 0.0, 2, 
193912, 2031, False, 136, 96, 49, 98, 10.083999633789062, 620.5, 6328.0, 1321.629638671875, 0.41999998688697815, 0.0, 0.0, 2, 
194062, 2181, False, 136, 104, 55, 98, 9.895999908447266, 963.2999877929688, 9536.0, 1322.5572509765625, 0.41999998688697815, 0.0, 0.0, 2, 
194212, 2331, False, 128, 104, 55, 100, 9.883999824523926, 948.5, 9398.0, 1323.4700927734375, 0.41999998688697815, 0.0, 0.0, 2, 
194362, 2481, False, 128, 96, 55, 100, 9.883999824523926, 928.2000122070312, 9040.0, 1324.5523681640625, 0.41999998688697815, 0.0, 0.0, 2, 
194512, 2631, False, 128, 96, 55, 100, 9.907999992370605, 931.7999877929688, 8854.0, 1325.6361083984375, 0.41999998688697815, 0.0, 0.0, 2, 
194662, 2781, False, 120, 88, 55, 103, 9.895999908447266, 949.4000244140625, 9332.0, 1326.7333984375, 0.41999998688697815, 0.0, 0.0, 2, 
194886, 3005, False, 120, 88, 55, 103, 9.920000076293945, 869.5, 8460.0, 1328.244873046875, 0.41999998688697815, 0.0, 0.0, 2, 
194962, 3080, False, 120, 80, 49, 103, 10.092000007629395, 577.0, 5850.0, 1328.5958251953125, 0.41999998688697815, 0.0, 0.0, 2, 
195112, 3231, False, 120, 80, 49, 103, 10.104000091552734, 619.7000122070312, 6216.0, 1329.320068359375, 0.41999998688697815, 0.0, 0.0, 2, 
195336, 3455, False, 136, 88, 49, 98, 10.076000213623047, 573.9000244140625, 5912.0, 1330.587890625, 0.41999998688697815, 0.0, 0.0, 2, 
195486, 3605, False, 184, 96, 49, 82, 10.071999549865723, 623.2999877929688, 5896.0, 1331.29541015625, 0.41999998688697815, 0.0, 0.0, 2, 
195636, 3755, False, 256, 128, 49, 58, 10.064000129699707, 615.0, 6240.0, 1332.0838623046875, 0.41999998688697815, 0.0, 0.0, 2, 
195786, 3905, False, 304, 176, 49, 42, 10.071999549865723, 606.5999755859375, 5876.0, 1332.8380126953125, 0.41999998688697815, 0.0, 0.0, 2, 
195862, 3980, False, 304, 176, 49, 42, 10.067999839782715, 605.7999877929688, 6040.0, 1333.200439453125, 0.41999998688697815, 0.0, 0.0, 2, 
196086, 4205, False, 296, 152, 49, 44, 10.071999549865723, 630.5999755859375, 6174.0, 1334.3084716796875, 0.41999998688697815, 0.0, 0.0, 2, 
196162, 4280, False, 280, 136, 49, 50, 10.043999671936035, 647.7000122070312, 6344.0, 1334.6890869140625, 0.41999998688697815, 0.0, 0.0, 2, 
196386, 4505, False, 232, 24, 49, 66, 10.04800033569336, 640.7999877929688, 6456.0, 1335.850830078125, 0.41999998688697815, 0.0, 0.0, 2, 
196462, 4580, False, 232, 16, 49, 66, 10.064000129699707, 615.7999877929688, 6130.0, 1336.2186279296875, 0.41999998688697815, 0.0, 0.0, 2, 
196612, 4731, False, 256, 16, 49, 58, 10.043999671936035, 656.5999755859375, 6482.0, 1336.99169921875, 0.41999998688697815, 0.0, 0.0, 2, 
196762, 4881, False, 288, 32, 49, 47, 10.031999588012695, 644.2000122070312, 6442.0, 1337.7640380859375, 0.41999998688697815, 0.0, 0.0, 2, 
196912, 5031, False, 304, 48, 49, 42, 10.039999961853027, 643.7999877929688, 6422.0, 1338.5357666015625, 0.41999998688697815, 0.0, 0.0, 2, 
197136, 5255, False, 304, 40, 49, 42, 10.031999588012695, 644.7999877929688, 6446.0, 1339.6951904296875, 0.41999998688697815, 0.0, 0.0, 2, 
197212, 5330, False, 296, 40, 49, 44, 10.027999877929688, 643.7000122070312, 6524.0, 1340.086669921875, 0.41999998688697815, 0.0, 0.0, 2, 
197436, 5555, False, 248, 40, 49, 60, 10.027999877929688, 647.7999877929688, 6420.0, 1341.24658203125, 0.41999998688697815, 0.0, 0.0, 2, 
197512, 5630, False, 216, 40, 49, 71, 10.031999588012695, 651.7999877929688, 6448.0, 1341.6334228515625, 0.41999998688697815, 0.0, 0.0, 2, 
197736, 5855, False, 168, 32, 49, 87, 10.02400016784668, 645.0, 6476.0, 1342.79296875, 0.41999998688697815, 0.0, 0.0, 2, 
197886, 6005, False, 152, 48, 49, 92, 10.02400016784668, 641.7000122070312, 6456.0, 1343.5667724609375, 0.41999998688697815, 0.0, 0.0, 2, 
198036, 6155, False, 152, 72, 49, 92, 10.02400016784668, 641.2999877929688, 6420.0, 1344.3387451171875, 0.41999998688697815, 0.0, 0.0, 2, 
198186, 6305, False, 160, 88, 49, 90, 10.020000457763672, 643.0999755859375, 6390.0, 1345.10888671875, 0.41999998688697815, 0.0, 0.0, 2, 
198262, 6380, False, 160, 88, 49, 90, 10.020000457763672, 648.7999877929688, 6416.0, 1345.493896484375, 0.41999998688697815, 0.0, 0.0, 2, 
198412, 6531, False, 160, 104, 49, 90, 10.02400016784668, 636.5, 6364.0, 1346.2647705078125, 0.41999998688697815, 0.0, 0.0, 2, 
198562, 6681, False, 160, 104, 49, 90, 10.015999794006348, 636.5999755859375, 6396.0, 1347.035400390625, 0.41999998688697815, 0.0, 0.0, 2, 
198712, 6831, False, 152, 104, 49, 92, 10.015999794006348, 639.7999877929688, 6304.0, 1347.7978515625, 0.41999998688697815, 0.0, 0.0, 2, 
198936, 7055, False, 136, 96, 49, 98, 10.008000373840332, 645.4000244140625, 6394.0, 1348.9573974609375, 0.41999998688697815, 0.0, 0.0, 2, 
199012, 7130, False, 128, 88, 49, 100, 10.015999794006348, 645.0, 6374.0, 1349.33984375, 0.41999998688697815, 0.0, 0.0, 2, 
199236, 7355, False, 128, 88, 49, 100, 10.01200008392334, 627.0999755859375, 6380.0, 1350.488037109375, 0.41999998688697815, 0.0, 0.0, 2, 
199312, 7430, False, 128, 88, 49, 100, 10.01200008392334, 637.2999877929688, 6334.0, 1350.8680419921875, 0.41999998688697815, 0.0, 0.0, 2, 
199462, 7581, False, 120, 80, 49, 103, 10.020000457763672, 592.4000244140625, 6036.0, 1351.8282470703125, 0.41999998688697815, 0.0, 0.0, 2, 
199686, 7805, False, 120, 80, 49, 103, 10.008000373840332, 622.9000244140625, 6262.0, 1352.9569091796875, 0.41999998688697815, 0.0, 0.0, 2, 
199836, 7955, False, 120, 80, 49, 103, 10.015999794006348, 615.0999755859375, 6088.0, 1353.6953125, 0.41999998688697815, 0.0, 0.0, 2, 
199986, 8105, False, 120, 80, 49, 103, 10.008000373840332, 638.0999755859375, 6276.0, 1354.447021484375, 0.41999998688697815, 0.0, 0.0, 2, 
200136, 8255, False, 120, 80, 49, 103, 10.01200008392334, 630.5, 6318.0, 1355.201416015625, 0.41999998688697815, 0.0, 0.0, 2, 
200212, 8330, False, 120, 80, 49, 103, 9.996000289916992, 652.7999877929688, 6430.0, 1355.587158203125, 0.41999998688697815, 0.0, 0.0, 2, 
200436, 8555, False, 120, 80, 49, 103, 10.0, 620.5, 6292.0, 1356.7174072265625, 0.41999998688697815, 0.0, 0.0, 2, 
200586, 8705, False, 112, 80, 55, 106, 9.807999610900879, 942.0, 9224.0, 1357.8597412109375, 0.41999998688697815, 0.0, 0.0, 2, 
200736, 8855, False, 112, 72, 49, 106, 10.031999588012695, 606.7999877929688, 5872.0, 1358.5677490234375, 0.41999998688697815, 0.0, 0.0, 2, 
200812, 8930, False, 104, 80, 55, 108, 9.800000190734863, 952.7000122070312, 9302.0, 1359.1258544921875, 0.41999998688697815, 0.0, 0.0, 2, 
200962, 9081, False, 96, 64, 55, 111, 9.85200023651123, 904.2000122070312, 9248.0, 1360.2393798828125, 0.41999998688697815, 0.0, 0.0, 2, 
201112, 9231, False, 128, 88, 49, 100, 10.0, 605.4000244140625, 5974.0, 1361.1412353515625, 0.41999998688697815, 0.0, 0.0, 2, 
201262, 9381, False, 152, 112, 49, 92, 10.0, 616.7000122070312, 6086.0, 1361.8714599609375, 0.41999998688697815, 0.0, 0.0, 2, 
201412, 9531, False, 160, 120, 49, 90, 9.984000205993652, 641.7000122070312, 6350.0, 1362.629150390625, 0.41999998688697815, 0.0, 0.0, 2, 
201562, 9681, False, 152, 112, 49, 92, 9.97599983215332, 646.4000244140625, 6422.0, 1363.40625, 0.41999998688697815, 0.0, 0.0, 2, 
201712, 9831, False, 152, 112, 49, 92, 9.972000122070312, 654.2000122070312, 6492.0, 1364.1868896484375, 0.41999998688697815, 0.0, 0.0, 2, 
201936, 10055, False, 144, 104, 49, 95, 9.968000411987305, 654.5, 6666.0, 1365.3714599609375, 0.41999998688697815, 0.0, 0.0, 2, 
202086, 10205, False, 144, 104, 49, 95, 9.968000411987305, 648.2999877929688, 6606.0, 1366.1611328125, 0.41999998688697815, 0.0, 0.0, 2, 
202162, 10280, False, 144, 104, 49, 95, 9.972000122070312, 668.7000122070312, 6386.0, 1366.5443115234375, 0.41999998688697815, 0.0, 0.0, 2, 
202312, 10431, False, 144, 96, 49, 95, 9.96399974822998, 670.5, 6622.0, 1367.33642578125, 0.41999998688697815, 0.0, 0.0, 2, 
202462, 10581, False, 136, 96, 49, 98, 9.95199966430664, 653.0999755859375, 6524.0, 1368.1207275390625, 0.41999998688697815, 0.0, 0.0, 2, 
202686, 10805, False, 136, 96, 49, 98, 9.96399974822998, 662.7000122070312, 6488.0, 1369.3026123046875, 0.41999998688697815, 0.0, 0.0, 2, 
202762, 10880, False, 136, 96, 49, 98, 9.960000038146973, 652.9000244140625, 6286.0, 1369.6798095703125, 0.41999998688697815, 0.0, 0.0, 2, 
202986, 11105, False, 136, 88, 49, 98, 9.95199966430664, 650.0999755859375, 6492.0, 1370.8560791015625, 0.41999998688697815, 0.0, 0.0, 2, 
203136, 11255, False, 128, 80, 49, 100, 9.960000038146973, 639.4000244140625, 6540.0, 1371.6275634765625, 0.41999998688697815, 0.0, 0.0, 2, 
203286, 11405, False, 128, 80, 49, 100, 9.96399974822998, 655.0, 6466.0, 1372.402587890625, 0.41999998688697815, 0.0, 0.0, 2, 
203436, 11555, False, 120, 72, 49, 103, 9.960000038146973, 654.4000244140625, 6468.0, 1373.159912109375, 0.41999998688697815, 0.0, 0.0, 2, 
203586, 11705, False, 112, 64, 49, 106, 9.960000038146973, 638.4000244140625, 6286.0, 1373.9150390625, 0.41999998688697815, 0.0, 0.0, 2, 
203736, 11855, False, 112, 64, 49, 106, 9.968000411987305, 602.5999755859375, 6194.0, 1374.6588134765625, 0.41999998688697815, 0.0, 0.0, 2, 
203812, 11930, False, 112, 80, 55, 106, 9.755999565124512, 977.5, 9414.0, 1375.2236328125, 0.41999998688697815, 0.0, 0.0, 2, 
204036, 12155, False, 216, 104, 49, 71, 9.984000205993652, 598.4000244140625, 5696.0, 1376.267333984375, 0.41999998688697815, 0.0, 0.0, 2, 
204112, 12230, False, 304, 208, 49, 42, 9.979999542236328, 621.4000244140625, 6456.0, 1376.6546630859375, 0.41999998688697815, 0.0, 0.0, 2, 
204328, 12449, True, 296, 264, 55, 44, 9.812000274658203, 860.2999877929688, 9008.0, 1378.2860107421875, 0.41999998688697815, 0.0, 0.0, 2, 
204472, 12593, True, 296, 264, 55, 44, 9.784000396728516, 909.0, 8660.0, 1379.3104248046875, 0.41999998688697815, 0.0, 0.0, 2, 
204616, 12737, True, 296, 264, 55, 44, 9.800000190734863, 904.2000122070312, 8714.0, 1380.366455078125, 0.41999998688697815, 0.0, 0.0, 2, 
204760, 12881, True, 296, 264, 55, 44, 9.819999694824219, 898.5, 8536.0, 1381.3929443359375, 0.41999998688697815, 0.0, 0.0, 2, 
204908, 13027, False, 296, 272, 55, 44, 9.868000030517578, 918.0, 7494.0, 1382.3466796875, 0.41999998688697815, 0.0, 0.0, 2, 
205058, 13177, False, 304, 216, 49, 42, 9.968000411987305, 595.7000122070312, 5932.0, 1383.0494384765625, 0.41999998688697815, 0.0, 0.0, 2, 
205208, 13327, False, 296, 144, 49, 44, 9.968000411987305, 602.9000244140625, 6062.0, 1383.771240234375, 0.41999998688697815, 0.0, 0.0, 2, 
205358, 13477, False, 240, 72, 49, 63, 9.95199966430664, 595.5999755859375, 5968.0, 1384.46435546875, 0.41999998688697815, 0.0, 0.0, 2, 
205508, 13627, False, 192, 16, 49, 79, 9.944000244140625, 621.7000122070312, 6212.0, 1385.191162109375, 0.41999998688697815, 0.0, 0.0, 2, 
205658, 13777, False, 192, 72, 49, 79, 9.947999954223633, 629.7000122070312, 6168.0, 1385.9307861328125, 0.41999998688697815, 0.0, 0.0, 2, 
205808, 13927, False, 200, 48, 49, 76, 9.9399995803833, 639.0, 6338.0, 1386.6802978515625, 0.41999998688697815, 0.0, 0.0, 2, 
205958, 14077, False, 184, 64, 49, 82, 9.9399995803833, 625.0, 6298.0, 1387.428466796875, 0.41999998688697815, 0.0, 0.0, 2, 
206108, 14227, False, 160, 64, 49, 90, 9.935999870300293, 626.9000244140625, 6104.0, 1388.1744384765625, 0.41999998688697815, 0.0, 0.0, 2, 
206258, 14377, False, 144, 72, 49, 95, 9.923999786376953, 637.5999755859375, 6246.0, 1388.921142578125, 0.41999998688697815, 0.0, 0.0, 2, 
206408, 14527, False, 144, 80, 49, 95, 9.932000160217285, 626.7000122070312, 6122.0, 1389.6666259765625, 0.41999998688697815, 0.0, 0.0, 2, 
206558, 14677, False, 136, 88, 49, 98, 9.928000450134277, 636.7999877929688, 6308.0, 1390.4200439453125, 0.41999998688697815, 0.0, 0.0, 2, 
206708, 14827, False, 136, 88, 49, 98, 9.935999870300293, 627.9000244140625, 6174.0, 1391.166015625, 0.41999998688697815, 0.0, 0.0, 2, 
206858, 14977, False, 136, 96, 49, 98, 9.928000450134277, 634.0, 5996.0, 1391.8995361328125, 0.41999998688697815, 0.0, 0.0, 2, 
207008, 15127, False, 136, 96, 49, 98, 9.923999786376953, 629.7000122070312, 6190.0, 1392.638671875, 0.41999998688697815, 0.0, 0.0, 2, 
207158, 15277, False, 136, 96, 49, 98, 9.928000450134277, 622.7000122070312, 6304.0, 1393.3880615234375, 0.41999998688697815, 0.0, 0.0, 2, 
207308, 15427, False, 128, 96, 55, 100, 9.732000350952148, 952.0, 8968.0, 1394.515869140625, 0.41999998688697815, 0.0, 0.0, 2, 
207458, 15577, False, 128, 96, 55, 100, 9.739999771118164, 912.5999755859375, 8880.0, 1395.3970947265625, 0.41999998688697815, 0.0, 0.0, 2, 
207608, 15727, False, 128, 88, 49, 100, 9.928000450134277, 599.7999877929688, 5846.0, 1396.0982666015625, 0.41999998688697815, 0.0, 0.0, 2, 
207758, 15877, False, 120, 88, 55, 103, 9.708000183105469, 976.4000244140625, 9476.0, 1397.0303955078125, 0.41999998688697815, 0.0, 0.0, 2, 
207908, 16027, False, 120, 88, 55, 103, 9.772000312805176, 887.2999877929688, 8916.0, 1398.107666015625, 0.41999998688697815, 0.0, 0.0, 2, 
208058, 16177, False, 120, 88, 55, 103, 9.807999610900879, 792.7999877929688, 8460.0, 1399.09228515625, 0.41999998688697815, 0.0, 0.0, 2, 
208208, 16327, False, 128, 88, 49, 100, 9.935999870300293, 583.5, 5764.0, 1399.782958984375, 0.41999998688697815, 0.0, 0.0, 2, 
208358, 16477, False, 128, 88, 49, 100, 9.935999870300293, 599.7999877929688, 5924.0, 1400.4901123046875, 0.41999998688697815, 0.0, 0.0, 2, 
208508, 16627, False, 120, 88, 55, 103, 9.727999687194824, 929.5999755859375, 9172.0, 1401.3961181640625, 0.41999998688697815, 0.0, 0.0, 2, 
208658, 16777, False, 120, 88, 55, 103, 9.760000228881836, 920.5999755859375, 8838.0, 1402.46630859375, 0.41999998688697815, 0.0, 0.0, 2, 
208808, 16927, False, 128, 88, 49, 100, 9.928000450134277, 587.7000122070312, 5822.0, 1403.2947998046875, 0.41999998688697815, 0.0, 0.0, 2, 
208958, 17077, False, 120, 88, 55, 103, 9.784000396728516, 898.7999877929688, 8532.0, 1404.348388671875, 0.41999998688697815, 0.0, 0.0, 2, 
209108, 17227, False, 120, 88, 55, 103, 9.744000434875488, 777.5, 8654.0, 1405.381591796875, 0.41999998688697815, 0.0, 0.0, 2, 
209258, 17377, False, 128, 88, 49, 100, 9.932000160217285, 571.5, 5668.0, 1406.065673828125, 0.41999998688697815, 0.0, 0.0, 2, 
209408, 17527, False, 128, 88, 49, 100, 9.916000366210938, 581.0, 5794.0, 1406.7723388671875, 0.41999998688697815, 0.0, 0.0, 2, 
209558, 17677, False, 128, 88, 49, 100, 9.907999992370605, 603.0, 5878.0, 1407.4732666015625, 0.41999998688697815, 0.0, 0.0, 2, 
209708, 17827, False, 136, 88, 49, 98, 9.907999992370605, 610.7000122070312, 5950.0, 1408.184814453125, 0.41999998688697815, 0.0, 0.0, 2, 
209858, 17977, False, 184, 96, 49, 82, 9.907999992370605, 605.7999877929688, 5770.0, 1408.8836669921875, 0.41999998688697815, 0.0, 0.0, 2, 
210008, 18127, False, 256, 120, 49, 58, 9.824000358581543, 705.2999877929688, 6964.0, 1409.671142578125, 0.41999998688697815, 0.0, 0.0, 2, 
210158, 18277, False, 296, 128, 49, 44, 9.892000198364258, 628.0, 6022.0, 1410.3780517578125, 0.41999998688697815, 0.0, 0.0, 2, 
210308, 18427, False, 288, 96, 49, 47, 9.887999534606934, 623.5, 6292.0, 1411.111083984375, 0.41999998688697815, 0.0, 0.0, 2, 
210458, 18577, False, 240, 48, 49, 63, 9.880000114440918, 631.2999877929688, 6118.0, 1411.850341796875, 0.41999998688697815, 0.0, 0.0, 2, 
210608, 18727, False, 208, 16, 49, 74, 9.880000114440918, 631.4000244140625, 6154.0, 1412.5941162109375, 0.41999998688697815, 0.0, 0.0, 2, 
210758, 18877, False, 248, 56, 49, 60, 9.868000030517578, 630.7000122070312, 6266.0, 1413.3433837890625, 0.41999998688697815, 0.0, 0.0, 2, 
210908, 19027, False, 296, 56, 49, 44, 9.871999740600586, 636.0999755859375, 6298.0, 1414.093994140625, 0.41999998688697815, 0.0, 0.0, 2, 
211058, 19177, False, 312, 56, 49, 38, 9.868000030517578, 647.5999755859375, 6364.0, 1414.85302734375, 0.41999998688697815, 0.0, 0.0, 2, 
211208, 19327, False, 304, 56, 49, 42, 9.86400032043457, 646.7999877929688, 6312.0, 1415.6114501953125, 0.41999998688697815, 0.0, 0.0, 2, 
211358, 19477, False, 296, 40, 49, 44, 9.868000030517578, 642.2000122070312, 6278.0, 1416.3677978515625, 0.41999998688697815, 0.0, 0.0, 2, 
211508, 19627, False, 296, 24, 49, 44, 9.868000030517578, 648.5, 6252.0, 1417.1192626953125, 0.41999998688697815, 0.0, 0.0, 2, 
211658, 19777, False, 288, 16, 49, 47, 9.859999656677246, 639.7999877929688, 6328.0, 1417.8760986328125, 0.41999998688697815, 0.0, 0.0, 2, 
211808, 19927, False, 256, 64, 49, 58, 9.855999946594238, 642.7000122070312, 6232.0, 1418.628662109375, 0.41999998688697815, 0.0, 0.0, 2, 
211958, 20077, False, 208, 16, 49, 74, 9.859999656677246, 647.7000122070312, 6252.0, 1419.3831787109375, 0.41999998688697815, 0.0, 0.0, 2, 
212108, 20227, False, 184, 32, 49, 82, 9.855999946594238, 657.2000122070312, 6246.0, 1420.139404296875, 0.41999998688697815, 0.0, 0.0, 2, 
212258, 20377, False, 168, 48, 49, 87, 9.85200023651123, 643.2000122070312, 6318.0, 1420.895751953125, 0.41999998688697815, 0.0, 0.0, 2, 
212408, 20527, False, 168, 64, 49, 87, 9.855999946594238, 641.2999877929688, 6348.0, 1421.654296875, 0.41999998688697815, 0.0, 0.0, 2, 
212558, 20677, False, 160, 80, 49, 90, 9.85200023651123, 638.5999755859375, 6236.0, 1422.4039306640625, 0.41999998688697815, 0.0, 0.0, 2, 
212708, 20827, False, 152, 80, 49, 92, 9.855999946594238, 641.7999877929688, 6246.0, 1423.1563720703125, 0.41999998688697815, 0.0, 0.0, 2, 
212858, 20977, False, 152, 88, 49, 92, 9.847999572753906, 643.0999755859375, 6248.0, 1423.903564453125, 0.41999998688697815, 0.0, 0.0, 2, 
213008, 21127, False, 144, 88, 49, 95, 9.847999572753906, 627.7999877929688, 6094.0, 1424.64453125, 0.41999998688697815, 0.0, 0.0, 2, 
213158, 21277, False, 136, 88, 49, 98, 9.85200023651123, 632.5, 6242.0, 1425.391357421875, 0.41999998688697815, 0.0, 0.0, 2, 
213308, 21427, False, 136, 88, 49, 98, 9.85200023651123, 636.0, 6204.0, 1426.1358642578125, 0.41999998688697815, 0.0, 0.0, 2, 
213458, 21577, False, 136, 96, 49, 98, 9.847999572753906, 633.2000122070312, 6222.0, 1426.8797607421875, 0.41999998688697815, 0.0, 0.0, 2, 
213608, 21727, False, 136, 96, 49, 98, 9.847999572753906, 636.9000244140625, 6176.0, 1427.621826171875, 0.41999998688697815, 0.0, 0.0, 2, 
213758, 21877, False, 136, 96, 49, 98, 9.847999572753906, 633.9000244140625, 6164.0, 1428.361328125, 0.41999998688697815, 0.0, 0.0, 2, 
213908, 22027, False, 136, 96, 49, 98, 9.843999862670898, 639.0, 6222.0, 1429.104248046875, 0.41999998688697815, 0.0, 0.0, 2, 
214058, 22177, False, 128, 96, 55, 100, 9.63599967956543, 946.7999877929688, 9222.0, 1430.2523193359375, 0.41999998688697815, 0.0, 0.0, 2, 
214208, 22327, False, 128, 88, 49, 100, 9.836000442504883, 585.5999755859375, 6140.0, 1430.9727783203125, 0.41999998688697815, 0.0, 0.0, 2, 
214358, 22477, False, 128, 88, 49, 100, 9.868000030517578, 607.5999755859375, 5748.0, 1431.8411865234375, 0.41999998688697815, 0.0, 0.0, 2, 
214508, 22627, False, 120, 88, 55, 103, 9.668000221252441, 878.7000122070312, 8832.0, 1432.9232177734375, 0.41999998688697815, 0.0, 0.0, 2, 
214658, 22777, False, 120, 88, 55, 103, 9.692000389099121, 895.5999755859375, 8608.0, 1433.9500732421875, 0.41999998688697815, 0.0, 0.0, 2, 
214808, 22927, False, 128, 88, 49, 100, 9.86400032043457, 573.2999877929688, 5610.0, 1434.79443359375, 0.41999998688697815, 0.0, 0.0, 2, 
214958, 23077, False, 128, 88, 49, 100, 9.86400032043457, 597.7000122070312, 5860.0, 1435.490234375, 0.41999998688697815, 0.0, 0.0, 2, 
215108, 23227, False, 120, 88, 55, 103, 9.663999557495117, 916.2000122070312, 8648.0, 1436.363037109375, 0.41999998688697815, 0.0, 0.0, 2, 
215258, 23377, False, 104, 80, 55, 108, 9.687999725341797, 881.4000244140625, 8192.0, 1437.36767578125, 0.41999998688697815, 0.0, 0.0, 2, 
215408, 23527, False, 112, 80, 55, 106, 9.668000221252441, 851.0, 7936.0, 1438.3861083984375, 0.41999998688697815, 0.0, 0.0, 2, 
215558, 23677, False, 144, 104, 49, 95, 9.836000442504883, 578.5999755859375, 5892.0, 1439.08349609375, 0.41999998688697815, 0.0, 0.0, 2, 
215708, 23827, False, 160, 112, 49, 90, 9.831999778747559, 625.5, 5990.0, 1439.806884765625, 0.41999998688697815, 0.0, 0.0, 2, 
215858, 23977, False, 152, 112, 49, 92, 9.819999694824219, 640.0999755859375, 6258.0, 1440.5552978515625, 0.41999998688697815, 0.0, 0.0, 2, 
216008, 24127, False, 144, 104, 49, 95, 9.807999610900879, 658.9000244140625, 6410.0, 1441.3184814453125, 0.41999998688697815, 0.0, 0.0, 2, 
216158, 24277, False, 144, 96, 49, 95, 9.815999984741211, 622.4000244140625, 6268.0, 1442.0733642578125, 0.41999998688697815, 0.0, 0.0, 2, 
216308, 24427, False, 136, 96, 49, 98, 9.812000274658203, 647.9000244140625, 6324.0, 1442.815185546875, 0.41999998688697815, 0.0, 0.0, 2, 
216458, 24577, False, 136, 96, 49, 98, 9.819999694824219, 621.2999877929688, 6032.0, 1443.5599365234375, 0.41999998688697815, 0.0, 0.0, 2, 
216608, 24727, False, 136, 88, 49, 98, 9.791999816894531, 656.4000244140625, 6410.0, 1444.3031005859375, 0.41999998688697815, 0.0, 0.0, 2, 
216758, 24877, False, 128, 88, 49, 100, 9.791999816894531, 652.0999755859375, 6328.0, 1445.06689453125, 0.41999998688697815, 0.0, 0.0, 2, 
216908, 25027, False, 128, 80, 49, 100, 9.795999526977539, 646.2999877929688, 6374.0, 1445.8349609375, 0.41999998688697815, 0.0, 0.0, 2, 
217058, 25177, False, 128, 80, 49, 100, 9.795999526977539, 650.5, 6376.0, 1446.5965576171875, 0.41999998688697815, 0.0, 0.0, 2, 
217208, 25327, False, 120, 72, 49, 103, 9.803999900817871, 637.7000122070312, 6180.0, 1447.3433837890625, 0.41999998688697815, 0.0, 0.0, 2, 
217358, 25477, False, 112, 64, 49, 106, 9.800000190734863, 626.2999877929688, 6190.0, 1448.08837890625, 0.41999998688697815, 0.0, 0.0, 2, 
217508, 25627, False, 112, 64, 49, 106, 9.82800006866455, 632.5, 6010.0, 1448.8111572265625, 0.41999998688697815, 0.0, 0.0, 2, 
217658, 25777, False, 136, 56, 49, 98, 9.819999694824219, 608.5, 5786.0, 1449.511474609375, 0.41999998688697815, 0.0, 0.0, 2, 
217808, 25927, False, 280, 176, 49, 50, 9.824000358581543, 589.4000244140625, 5518.0, 1450.1932373046875, 0.41999998688697815, 0.0, 0.0, 2, 
217958, 26077, False, 296, 264, 55, 44, 9.607999801635742, 921.2000122070312, 9302.0, 1451.1015625, 0.41999998688697815, 0.0, 0.0, 2, 
218108, 26227, False, 296, 280, 55, 44, 9.631999969482422, 905.0, 8274.0, 1452.1212158203125, 0.41999998688697815, 0.0, 0.0, 2, 
218258, 26377, False, 296, 264, 55, 44, 9.67199993133545, 906.2999877929688, 8930.0, 1453.18603515625, 0.41999998688697815, 0.0, 0.0, 2, 
218408, 26527, False, 304, 232, 49, 42, 9.819999694824219, 601.0, 5686.0, 1453.8485107421875, 0.41999998688697815, 0.0, 0.0, 2, 
